timestamp,actual_q,actual_qd,target_qd_acceleration
1716711070.2925692,"[-3.276376549397604, -2.984859291707174, -0.09549504915346319, -2.5828540960894983, -0.2994158903705042, 1.1702146530151367]","[0.00017257283616345376, 0.0, -7.190534961409867e-05, 0.0, 7.190534961409867e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.3085737,"[-3.2763405481921595, -2.984847370778219, -0.0955427328692835, -2.582830254231588, -0.2994278112994593, 1.170202612876892]","[0.00017257283616345376, 0.0, -7.190534961409867e-05, 0.0, 7.190534961409867e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.3245711,"[-3.276376549397604, -2.9848230520831507, -0.09550697008241826, -2.5828421751605433, -0.29943973222841436, 1.1701782941818237]","[0.00015339808305725455, 0.0, -7.190534961409867e-05, 0.0, 7.190534961409867e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.3405447,"[-3.276388470326559, -2.984847370778219, -0.09551889101137334, -2.5828421751605433, -0.29945212999452764, 1.1701663732528687]","[0.00013422331539914012, 0.0, -7.190534961409867e-05, 0.0, 7.190534961409867e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.3565536,"[-3.276388470326559, -2.984859291707174, -0.09549504915346319, -2.582817856465475, -0.2994278112994593, 1.1701663732528687]","[0.00013422331539914012, 0.0, -7.190534961409867e-05, 0.0, 7.190534961409867e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.3725696,"[-3.2763646284686487, -2.9848230520831507, -0.0955427328692835, -2.582817856465475, -0.2994278112994593, 1.1701782941818237]","[9.58738019107841e-05, 0.0, -7.190534961409867e-05, 0.0, 7.190534961409867e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.3885627,"[-3.276388470326559, -2.984859291707174, -0.09551889101137334, -2.582830254231588, -0.29943973222841436, 1.170190691947937]","[9.58738019107841e-05, 0.0, -7.190534961409867e-05, 0.0, 7.190534961409867e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.4045706,"[-3.276388470326559, -2.984859291707174, -0.09556705156435186, -2.582830254231588, -0.2994158903705042, 1.1701782941818237]","[9.58738019107841e-05, 0.0, -7.190534961409867e-05, 0.0, 7.190534961409867e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.4203322,"[-3.276376549397604, -2.984859291707174, -0.09553081194032842, -2.582817856465475, -0.2994278112994593, 1.170154333114624]","[9.58738019107841e-05, 0.0, -7.190534961409867e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.4363246,"[-3.2763646284686487, -2.984859291707174, -0.09553081194032842, -2.582830254231588, -0.2994039694415491, 1.170202612876892]","[9.58738019107841e-05, 0.0, -7.190534961409867e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.4522128,"[-3.276388470326559, -2.9848111311541956, -0.09553081194032842, -2.582830254231588, -0.29943973222841436, 1.170202612876892]","[9.58738019107841e-05, 0.0, -7.190534961409867e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.4678438,"[-3.276412550603048, -2.9848950544940394, -0.09555513063539678, -2.5828421751605433, -0.29945212999452764, 1.170202612876892]","[9.58738019107841e-05, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.4837458,"[-3.276412550603048, -2.9848950544940394, -0.0955427328692835, -2.5827940146075647, -0.29943973222841436, 1.170190691947937]","[-0.0003067961661145091, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.4998188,"[-3.276376549397604, -2.984859291707174, -0.09551889101137334, -2.582830254231588, -0.29943973222841436, 1.1702146530151367]","[-0.0003067961661145091, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.5157888,"[-3.2764244715320032, -2.984871212636129, -0.0955427328692835, -2.582830254231588, -0.29943973222841436, 1.1701782941818237]","[-0.0011121360585093498, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.5316393,"[-3.2764483133899134, -2.984871212636129, -0.09555513063539678, -2.582830254231588, -0.2994278112994593, 1.170190691947937]","[-0.0011121360585093498, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.5472755,"[-3.276508394871847, -2.984859291707174, -0.09549504915346319, -2.58280593553652, -0.2994278112994593, 1.170190691947937]","[-0.003662379225715995, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.5629067,"[-3.276520315800802, -2.984847370778219, -0.09553081194032842, -2.582830254231588, -0.2994278112994593, 1.170190691947937]","[-0.0016490294365212321, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.5786963,"[-3.2765563170062464, -2.9848230520831507, -0.09553081194032842, -2.5828421751605433, -0.29943973222841436, 1.170190691947937]","[-0.0009395632660016418, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.594829,"[-3.2765443960772913, -2.984859291707174, -0.09553081194032842, -2.5828421751605433, -0.29943973222841436, 1.170154333114624]","[-0.0007478156476281583, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.6108468,"[-3.2765563170062464, -2.9848111311541956, -0.09549504915346319, -2.5828421751605433, -0.29943973222841436, 1.1702146530151367]","[-0.0007478156476281583, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.6267457,"[-3.276532236729757, -2.984871212636129, -0.09553081194032842, -2.582830254231588, -0.2994278112994593, 1.1701782941818237]","[-0.0007478156476281583, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.6426692,"[-3.2765443960772913, -2.984847370778219, -0.09555513063539678, -2.582830254231588, -0.29943973222841436, 1.1702146530151367]","[-0.0006519418675452471, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.6587365,"[-3.2765443960772913, -2.984871212636129, -0.09553081194032842, -2.582830254231588, -0.2994158903705042, 1.1701663732528687]","[-0.0004985437844879925, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.6748068,"[-3.2765443960772913, -2.984847370778219, -0.09553081194032842, -2.5828421751605433, -0.29945212999452764, 1.170190691947937]","[-0.0004026699753012508, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.6909087,"[-3.2765563170062464, -2.9848230520831507, -0.09553081194032842, -2.58280593553652, -0.29943973222841436, 1.1701663732528687]","[-0.0003451456723269075, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.70677,"[-3.2765443960772913, -2.984847370778219, -0.09551889101137334, -2.582830254231588, -0.2994039694415491, 1.170190691947937]","[-0.00028762139845639467, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.722754,"[-3.276520315800802, -2.9848831335650843, -0.0955427328692835, -2.582830254231588, -0.29945212999452764, 1.1701782941818237]","[-0.00024927189224399626, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.7388277,"[-3.276496473942892, -2.984859291707174, -0.09553081194032842, -2.58280593553652, -0.2994158903705042, 1.1701663732528687]","[-0.00023009712458588183, 0.0, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.7547553,"[-3.2765563170062464, -2.984859291707174, -0.09556705156435186, -2.582830254231588, -0.2994158903705042, 1.1701782941818237]","[-0.0002109223569277674, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.7708142,"[-3.2765443960772913, -2.984871212636129, -0.09551889101137334, -2.582817856465475, -0.29943973222841436, 1.170190691947937]","[-0.0001917476038215682, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.7866797,"[-3.276508394871847, -2.9848831335650843, -0.09553081194032842, -2.582830254231588, -0.2994158903705042, 1.1701663732528687]","[-0.00017257283616345376, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.8024821,"[-3.2765563170062464, -2.984871212636129, -0.09551889101137334, -2.582830254231588, -0.2994158903705042, 1.170190691947937]","[-0.00015339808305725455, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.8177261,"[-3.276532236729757, -2.9848950544940394, -0.09551889101137334, -2.5828421751605433, -0.2994039694415491, 1.1701782941818237]","[-0.00015339808305725455, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.8338258,"[-3.2765563170062464, -2.9848831335650843, -0.0955427328692835, -2.58280593553652, -0.2994278112994593, 1.170154333114624]","[-0.00013422331539914012, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.8496776,"[-3.2765443960772913, -2.984871212636129, -0.0955427328692835, -2.58280593553652, -0.29943973222841436, 1.1702146530151367]","[-0.00013422331539914012, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 4.793690095539205e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.8653173,"[-3.2765443960772913, -2.984835449849264, -0.09548312822450811, -2.5828540960894983, -0.2994158903705042, 1.170190691947937]","[-0.00011504856229294091, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.8813417,"[-3.2765443960772913, -2.9848831335650843, -0.09549504915346319, -2.582817856465475, -0.29945212999452764, 1.1701663732528687]","[-0.00011504856229294091, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.8972912,"[-3.276532236729757, -2.984847370778219, -0.0955427328692835, -2.582830254231588, -0.29943973222841436, 1.170202612876892]","[-9.58738019107841e-05, 1.917476038215682e-05, -4.793690095539205e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.9133205,"[-3.2765443960772913, -2.984835449849264, -0.0955427328692835, -2.582817856465475, -0.2994278112994593, 1.1702146530151367]","[-9.58738019107841e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.9291902,"[-3.276532236729757, -2.984859291707174, -0.0955427328692835, -2.5828421751605433, -0.29943973222841436, 1.170190691947937]","[-9.58738019107841e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.9448507,"[-3.2765801588641565, -2.984871212636129, -0.09550697008241826, -2.58280593553652, -0.2994640509234827, 1.1701782941818237]","[-9.58738019107841e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.9607255,"[-3.276520315800802, -2.984859291707174, -0.09550697008241826, -2.5828540960894983, -0.2994158903705042, 1.170154333114624]","[-7.669904152862728e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.976755,"[-3.2765682379352015, -2.984847370778219, -0.09553081194032842, -2.582830254231588, -0.29945212999452764, 1.1701663732528687]","[-7.669904152862728e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711070.9928348,"[-3.2765563170062464, -2.9848950544940394, -0.09553081194032842, -2.5827820936786097, -0.2994158903705042, 1.170190691947937]","[-7.669904152862728e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.0088332,"[-3.2765443960772913, -2.9848831335650843, -0.09555513063539678, -2.5828540960894983, -0.29943973222841436, 1.1701663732528687]","[-7.669904152862728e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.024729,"[-3.276604239140646, -2.9848831335650843, -0.09551889101137334, -2.582830254231588, -0.2994278112994593, 1.1701782941818237]","[-7.669904152862728e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.0403757,"[-3.276508394871847, -2.984847370778219, -0.09551889101137334, -2.5828421751605433, -0.2994759718524378, 1.170190691947937]","[-7.669904152862728e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.05628,"[-3.2765682379352015, -2.984847370778219, -0.0955427328692835, -2.5828421751605433, -0.2994878927813929, 1.170190691947937]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.0723686,"[-3.2765443960772913, -2.9848831335650843, -0.09548312822450811, -2.58280593553652, -0.2994158903705042, 1.170154333114624]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.0882196,"[-3.2765563170062464, -2.984859291707174, -0.09555513063539678, -2.582830254231588, -0.29943973222841436, 1.170202612876892]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.1041875,"[-3.2765923182116907, -2.984859291707174, -0.09555513063539678, -2.582817856465475, -0.2994278112994593, 1.1701782941818237]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.120078,"[-3.2765563170062464, -2.984859291707174, -0.0955427328692835, -2.5828421751605433, -0.2994278112994593, 1.1701663732528687]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.1357894,"[-3.2765801588641565, -2.9849069754229944, -0.09553081194032842, -2.582817856465475, -0.29943973222841436, 1.170190691947937]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.1518347,"[-3.2765443960772913, -2.984871212636129, -0.09553081194032842, -2.5828540960894983, -0.2994158903705042, 1.1701782941818237]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.1679604,"[-3.2765801588641565, -2.9848950544940394, -0.09548312822450811, -2.582830254231588, -0.2994158903705042, 1.1701663732528687]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.1838522,"[-3.2765801588641565, -2.9848831335650843, -0.09550697008241826, -2.5828540960894983, -0.29945212999452764, 1.170202612876892]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.1998277,"[-3.2765682379352015, -2.984871212636129, -0.09548312822450811, -2.58280593553652, -0.2994158903705042, 1.1701782941818237]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.2155883,"[-3.2765682379352015, -2.984859291707174, -0.09550697008241826, -2.582817856465475, -0.29943973222841436, 1.1701782941818237]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.2313366,"[-3.2765923182116907, -2.984847370778219, -0.09550697008241826, -2.582830254231588, -0.29943973222841436, 1.170190691947937]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.247236,"[-3.2765563170062464, -2.9848831335650843, -0.09550697008241826, -2.5828421751605433, -0.2994158903705042, 1.1701663732528687]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.2631395,"[-3.2765443960772913, -2.984847370778219, -0.09553081194032842, -2.5828421751605433, -0.2994278112994593, 1.170202612876892]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.2788613,"[-3.276604239140646, -2.984871212636129, -0.09553081194032842, -2.5828421751605433, -0.2994158903705042, 1.170202612876892]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.294835,"[-3.2765682379352015, -2.9849069754229944, -0.09553081194032842, -2.582817856465475, -0.29945212999452764, 1.170190691947937]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.3107095,"[-3.2765682379352015, -2.984847370778219, -0.09549504915346319, -2.58280593553652, -0.2994278112994593, 1.170190691947937]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.326371,"[-3.2765682379352015, -2.9848950544940394, -0.0955427328692835, -2.582817856465475, -0.29945212999452764, 1.1701663732528687]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.34184,"[-3.2765682379352015, -2.984847370778219, -0.09550697008241826, -2.582830254231588, -0.29943973222841436, 1.170154333114624]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.357234,"[-3.276532236729757, -2.9848950544940394, -0.09553081194032842, -2.582817856465475, -0.29943973222841436, 1.1701663732528687]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.3733423,"[-3.2765923182116907, -2.984859291707174, -0.09551889101137334, -2.5828540960894983, -0.2994640509234827, 1.170190691947937]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.3890178,"[-3.2765563170062464, -2.984871212636129, -0.09553081194032842, -2.582817856465475, -0.2994640509234827, 1.1702146530151367]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.4048398,"[-3.2765801588641565, -2.984847370778219, -0.09555513063539678, -2.5828540960894983, -0.2994158903705042, 1.1701782941818237]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.4208755,"[-3.2765801588641565, -2.984859291707174, -0.09551889101137334, -2.582830254231588, -0.29945212999452764, 1.170154333114624]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711071.43677,"[-3.2765563170062464, -2.9849193731891077, -0.09555513063539678, -2.5828421751605433, -0.2994158903705042, 1.170202612876892]","[-5.752428114647046e-05, 1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 2.3968450477696024e-05, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
